sort_column,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,pass,beat_all_priors,failure_category,failure_type,github_plot,Notes,Column 1
776,65536000,coco,outdoor,gabor,,green,21,0.003512,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_21.jpg,,
777,65536000,coco,outdoor,gabor,,green,22,0.002576,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_22.jpg,,
778,65536000,coco,outdoor,gabor,,green,23,0.003410,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_23.jpg,,
779,65536000,coco,outdoor,gabor,,green,24,0.003070,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_24.jpg,,
780,65536000,coco,outdoor,gabor,,green,25,0.004581,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_25.jpg,,
781,65536000,coco,outdoor,gabor,,green,26,0.003907,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_26.jpg,,
782,65536000,coco,outdoor,gabor,,green,27,0.006491,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_27.jpg,,
783,65536000,coco,outdoor,gabor,,green,28,0.002290,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_28.jpg,,
784,65536000,coco,outdoor,gabor,,green,29,0.003258,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_29.jpg,,
785,65536000,coco,outdoor,gabor,,green,30,0.005434,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_30.jpg,,
786,65536000,coco,outdoor,gabor,,green,31,0.004699,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_31.jpg,,
787,65536000,coco,outdoor,gabor,,green,32,0.003587,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_32.jpg,,
788,65536000,coco,outdoor,gabor,,green,33,0.004121,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_33.jpg,,
789,65536000,coco,outdoor,gabor,,green,34,0.010863,0.0001678,1,FALSE,interesting_failure,other,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_34.jpg,,
790,65536000,coco,outdoor,gabor,,green,35,0.001907,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_35.jpg,,
791,65536000,coco,outdoor,gabor,,green,36,0.002702,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_36.jpg,,
792,65536000,coco,outdoor,gabor,,green,37,0.003059,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_37.jpg,,
793,65536000,coco,outdoor,gabor,,green,38,0.002538,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_38.jpg,,
794,65536000,coco,outdoor,gabor,,green,39,0.003060,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_39.jpg,,
795,65536000,coco,outdoor,gabor,,green,40,0.002656,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_40.jpg,,
796,65536000,coco,outdoor,gabor,,green,41,0.008681,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/green/plots/compare_cdf_pdf_layer_41.jpg,,
797,65536000,coco,outdoor,gabor,,red,0,0.007236,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_0.jpg,,
798,65536000,coco,outdoor,gabor,,red,1,0.003987,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_1.jpg,,
799,65536000,coco,outdoor,gabor,,red,2,0.003535,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_2.jpg,,
800,65536000,coco,outdoor,gabor,,red,3,0.003847,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_3.jpg,,
801,65536000,coco,outdoor,gabor,,red,4,0.003679,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_4.jpg,,
802,65536000,coco,outdoor,gabor,,red,5,0.007597,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_5.jpg,,
803,65536000,coco,outdoor,gabor,,red,6,0.012032,0.0001678,1,FALSE,borderline,other,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_6.jpg,,
804,65536000,coco,outdoor,gabor,,red,7,0.004448,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_7.jpg,,
805,65536000,coco,outdoor,gabor,,red,8,0.002245,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_8.jpg,,
806,65536000,coco,outdoor,gabor,,red,9,0.002209,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_9.jpg,,
807,65536000,coco,outdoor,gabor,,red,10,0.002147,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_10.jpg,,
808,65536000,coco,outdoor,gabor,,red,11,0.002776,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_11.jpg,,
809,65536000,coco,outdoor,gabor,,red,12,0.006458,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_12.jpg,,
810,65536000,coco,outdoor,gabor,,red,13,0.009997,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_13.jpg,,
811,65536000,coco,outdoor,gabor,,red,14,0.003970,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_14.jpg,,
812,65536000,coco,outdoor,gabor,,red,15,0.003822,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_15.jpg,,
813,65536000,coco,outdoor,gabor,,red,16,0.005077,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_16.jpg,,
814,65536000,coco,outdoor,gabor,,red,17,0.004805,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_17.jpg,,
815,65536000,coco,outdoor,gabor,,red,18,0.004020,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_18.jpg,,
816,65536000,coco,outdoor,gabor,,red,19,0.004922,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_19.jpg,,
817,65536000,coco,outdoor,gabor,,red,20,0.008684,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_20.jpg,,
818,65536000,coco,outdoor,gabor,,red,21,0.002753,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_21.jpg,,
819,65536000,coco,outdoor,gabor,,red,22,0.003809,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_22.jpg,,
820,65536000,coco,outdoor,gabor,,red,23,0.003626,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_23.jpg,,
821,65536000,coco,outdoor,gabor,,red,24,0.003365,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_24.jpg,,
822,65536000,coco,outdoor,gabor,,red,25,0.002342,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_25.jpg,,
823,65536000,coco,outdoor,gabor,,red,26,0.002725,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_26.jpg,,
824,65536000,coco,outdoor,gabor,,red,27,0.007006,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_27.jpg,,
825,65536000,coco,outdoor,gabor,,red,28,0.001901,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_28.jpg,,
826,65536000,coco,outdoor,gabor,,red,29,0.004852,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_29.jpg,,
827,65536000,coco,outdoor,gabor,,red,30,0.004768,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_30.jpg,,
828,65536000,coco,outdoor,gabor,,red,31,0.004410,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_31.jpg,,
829,65536000,coco,outdoor,gabor,,red,32,0.003514,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_32.jpg,,
830,65536000,coco,outdoor,gabor,,red,33,0.004060,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_33.jpg,,
831,65536000,coco,outdoor,gabor,,red,34,0.010430,0.0001678,1,FALSE,interesting_failure,other,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_34.jpg,,
832,65536000,coco,outdoor,gabor,,red,35,0.001572,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_35.jpg,,
833,65536000,coco,outdoor,gabor,,red,36,0.002232,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_36.jpg,,
834,65536000,coco,outdoor,gabor,,red,37,0.002830,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_37.jpg,,
835,65536000,coco,outdoor,gabor,,red,38,0.002886,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_38.jpg,,
836,65536000,coco,outdoor,gabor,,red,39,0.001170,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_39.jpg,,
837,65536000,coco,outdoor,gabor,,red,40,0.002445,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_40.jpg,,
838,65536000,coco,outdoor,gabor,,red,41,0.009757,0.0001678,1,FALSE,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/gabor/red/plots/compare_cdf_pdf_layer_41.jpg,,
839,196608000,coco,outdoor,learned,dual_color,,0,0.011840,0.0000969,FALSE,1,borderline,asymmetric,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_0.jpg,,
840,196608000,coco,outdoor,learned,dual_color,,2,0.006579,0.0000969,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_2.jpg,,
841,196608000,coco,outdoor,learned,dual_color,,4,0.009306,0.0000969,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_4.jpg,,
842,196608000,coco,outdoor,learned,dual_color,,5,0.014276,0.0000969,FALSE,1,borderline,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_5.jpg,,
843,196608000,coco,outdoor,learned,dual_color,,17,0.017712,0.0000969,FALSE,1,borderline,large peak,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_17.jpg,,
844,196608000,coco,outdoor,learned,dual_color,,20,0.005473,0.0000969,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_20.jpg,,
845,196608000,coco,outdoor,learned,dual_color,,26,0.010621,0.0000969,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_26.jpg,,
846,196608000,coco,outdoor,learned,dual_color,,38,0.008276,0.0000969,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_38.jpg,,
847,196608000,coco,outdoor,learned,dual_color,,42,0.006308,0.0000969,FALSE,1,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/coco/outdoor/learned/plots/compare_cdf_pdf_layer_42.jpg,,
