,total_samples,dataset,subset,transform,orientation,channel,group,kstest_stat_best,kstest_stat_cutoff_0.05,beat_all_priors,pass,failure_category,failure_type,github_plot
1032,16384000.0,pastis,full,gabor,,blue,32,0.0028999299802705,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_32.jpg
1033,16384000.0,pastis,full,gabor,,blue,33,0.0037544816684492,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_33.jpg
1034,16384000.0,pastis,full,gabor,,blue,34,0.0046930419856999,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_34.jpg
1035,16384000.0,pastis,full,gabor,,blue,35,0.0004205554832459,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_35.jpg
1036,16384000.0,pastis,full,gabor,,blue,36,0.0005484451943901,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_36.jpg
1037,16384000.0,pastis,full,gabor,,blue,37,0.0005254212593671,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_37.jpg
1038,16384000.0,pastis,full,gabor,,blue,38,0.0008727210744677,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_38.jpg
1039,16384000.0,pastis,full,gabor,,blue,39,0.0020998333720892,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_39.jpg
1040,16384000.0,pastis,full,gabor,,blue,40,0.003959533635957,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_40.jpg
1041,16384000.0,pastis,full,gabor,,blue,41,0.0046294504020056,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/blue/plots/compare_cdf_pdf_layer_41.jpg
1042,16384000.0,pastis,full,gabor,,gray,0,0.0007924909847081,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_0.jpg
1043,16384000.0,pastis,full,gabor,,gray,1,0.0002847082999148,0.0003355120903509,1,True,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_1.jpg
1044,16384000.0,pastis,full,gabor,,gray,2,0.0004589476251227,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_2.jpg
1045,16384000.0,pastis,full,gabor,,gray,3,0.0013479992980446,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_3.jpg
1046,16384000.0,pastis,full,gabor,,gray,4,0.0020823784625015,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_4.jpg
1047,16384000.0,pastis,full,gabor,,gray,5,0.0027743324538875,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_5.jpg
1048,16384000.0,pastis,full,gabor,,gray,6,0.0033248642776816,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_6.jpg
1049,16384000.0,pastis,full,gabor,,gray,7,0.000443502629537,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_7.jpg
1050,16384000.0,pastis,full,gabor,,gray,8,0.0004718985216291,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_8.jpg
1051,16384000.0,pastis,full,gabor,,gray,9,0.0002559687808232,0.0003355120903509,1,True,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_9.jpg
1052,16384000.0,pastis,full,gabor,,gray,10,0.0006245448454655,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_10.jpg
1053,16384000.0,pastis,full,gabor,,gray,11,0.0017547897473434,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_11.jpg
1054,16384000.0,pastis,full,gabor,,gray,12,0.0019832556873655,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_12.jpg
1055,16384000.0,pastis,full,gabor,,gray,13,0.0032870688869444,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_13.jpg
1056,16384000.0,pastis,full,gabor,,gray,14,0.0004948877667447,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_14.jpg
1057,16384000.0,pastis,full,gabor,,gray,15,0.0006325161402984,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_15.jpg
1058,16384000.0,pastis,full,gabor,,gray,16,0.0011193348808405,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_16.jpg
1059,16384000.0,pastis,full,gabor,,gray,17,0.0019532415303426,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_17.jpg
1060,16384000.0,pastis,full,gabor,,gray,18,0.0032024353786218,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_18.jpg
1061,16384000.0,pastis,full,gabor,,gray,19,0.0036829895105787,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_19.jpg
1062,16384000.0,pastis,full,gabor,,gray,20,0.0036187715701619,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_20.jpg
1063,16384000.0,pastis,full,gabor,,gray,21,0.0008105707725752,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_21.jpg
1064,16384000.0,pastis,full,gabor,,gray,22,0.0005200940027849,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_22.jpg
1065,16384000.0,pastis,full,gabor,,gray,23,0.0006617721215691,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_23.jpg
1066,16384000.0,pastis,full,gabor,,gray,24,0.0013783378251185,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_24.jpg
1067,16384000.0,pastis,full,gabor,,gray,25,0.0025648656276767,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_25.jpg
1068,16384000.0,pastis,full,gabor,,gray,26,0.0035225668854269,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_26.jpg
1069,16384000.0,pastis,full,gabor,,gray,27,0.0041603069584991,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_27.jpg
1070,16384000.0,pastis,full,gabor,,gray,28,0.0006198272770029,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_28.jpg
1071,16384000.0,pastis,full,gabor,,gray,29,0.0005290147924651,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_29.jpg
1072,16384000.0,pastis,full,gabor,,gray,30,0.0005257799529259,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_30.jpg
1073,16384000.0,pastis,full,gabor,,gray,31,0.0009454138082749,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_31.jpg
1074,16384000.0,pastis,full,gabor,,gray,32,0.002008927071876,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_32.jpg
1075,16384000.0,pastis,full,gabor,,gray,33,0.0033902526696189,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_33.jpg
1076,16384000.0,pastis,full,gabor,,gray,34,0.0036547135536663,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_34.jpg
1077,16384000.0,pastis,full,gabor,,gray,35,0.0004026977824649,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_35.jpg
1078,16384000.0,pastis,full,gabor,,gray,36,0.0005905104437199,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_36.jpg
1079,16384000.0,pastis,full,gabor,,gray,37,0.000587564386966,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_37.jpg
1080,16384000.0,pastis,full,gabor,,gray,38,0.0008046074899161,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_38.jpg
1081,16384000.0,pastis,full,gabor,,gray,39,0.0016683640240451,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_39.jpg
1082,16384000.0,pastis,full,gabor,,gray,40,0.0038002575291278,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_40.jpg
1083,16384000.0,pastis,full,gabor,,gray,41,0.0037189279320141,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/gray/plots/compare_cdf_pdf_layer_41.jpg
1084,16384000.0,pastis,full,gabor,,red,0,0.0009209509009063,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_0.jpg
1085,16384000.0,pastis,full,gabor,,red,1,0.000771132990174,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_1.jpg
1086,16384000.0,pastis,full,gabor,,red,2,0.0002458358770245,0.0003355120903509,1,True,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_2.jpg
1087,16384000.0,pastis,full,gabor,,red,3,0.0009267381878388,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_3.jpg
1088,16384000.0,pastis,full,gabor,,red,4,0.0016972827220651,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_4.jpg
1089,16384000.0,pastis,full,gabor,,red,5,0.0021214072880028,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_5.jpg
1090,16384000.0,pastis,full,gabor,,red,6,0.0023231944176008,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_6.jpg
1091,16384000.0,pastis,full,gabor,,red,7,0.0006336024787663,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_7.jpg
1092,16384000.0,pastis,full,gabor,,red,8,0.0005598847336453,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_8.jpg
1093,16384000.0,pastis,full,gabor,,red,9,0.0004634980800467,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_9.jpg
1094,16384000.0,pastis,full,gabor,,red,10,0.0005993569822185,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_10.jpg
1095,16384000.0,pastis,full,gabor,,red,11,0.0012967707901687,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_11.jpg
1096,16384000.0,pastis,full,gabor,,red,12,0.0025564565082751,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_12.jpg
1097,16384000.0,pastis,full,gabor,,red,13,0.0025878641688868,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_13.jpg
1098,16384000.0,pastis,full,gabor,,red,14,0.0008129979670984,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_14.jpg
1099,16384000.0,pastis,full,gabor,,red,15,0.0003984484556492,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_15.jpg
1100,16384000.0,pastis,full,gabor,,red,16,0.001218783292146,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_16.jpg
1101,16384000.0,pastis,full,gabor,,red,17,0.0021429018391254,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_17.jpg
1102,16384000.0,pastis,full,gabor,,red,18,0.0036441352374189,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_18.jpg
1103,16384000.0,pastis,full,gabor,,red,19,0.0029977541335685,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_19.jpg
1104,16384000.0,pastis,full,gabor,,red,20,0.003680099838075,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_20.jpg
1105,16384000.0,pastis,full,gabor,,red,21,0.0006752665597825,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_21.jpg
1106,16384000.0,pastis,full,gabor,,red,22,0.0007367799909405,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_22.jpg
1107,16384000.0,pastis,full,gabor,,red,23,0.0003519751315598,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_23.jpg
1108,16384000.0,pastis,full,gabor,,red,24,0.0013276411869952,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_24.jpg
1109,16384000.0,pastis,full,gabor,,red,25,0.0024604103529773,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_25.jpg
1110,16384000.0,pastis,full,gabor,,red,26,0.0035758123110628,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_26.jpg
1111,16384000.0,pastis,full,gabor,,red,27,0.0044179581683959,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_27.jpg
1112,16384000.0,pastis,full,gabor,,red,28,0.0007286736465141,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_28.jpg
1113,16384000.0,pastis,full,gabor,,red,29,0.0007612460199197,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_29.jpg
1114,16384000.0,pastis,full,gabor,,red,30,0.000495642264932,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_30.jpg
1115,16384000.0,pastis,full,gabor,,red,31,0.0008890946209845,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_31.jpg
1116,16384000.0,pastis,full,gabor,,red,32,0.0023927962141183,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_32.jpg
1117,16384000.0,pastis,full,gabor,,red,33,0.0030925797342519,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_33.jpg
1118,16384000.0,pastis,full,gabor,,red,34,0.0036452898280074,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_34.jpg
1119,16384000.0,pastis,full,gabor,,red,35,0.0005473495735619,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_35.jpg
1120,16384000.0,pastis,full,gabor,,red,36,0.0005286828820554,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_36.jpg
1121,16384000.0,pastis,full,gabor,,red,37,0.0006042269977263,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_37.jpg
1122,16384000.0,pastis,full,gabor,,red,38,0.0014520002759618,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_38.jpg
1123,16384000.0,pastis,full,gabor,,red,39,0.002313931672813,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_39.jpg
1124,16384000.0,pastis,full,gabor,,red,40,0.0032761800711518,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_40.jpg
1125,16384000.0,pastis,full,gabor,,red,41,0.0042887819467923,0.0003355120903509,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/gabor/red/plots/compare_cdf_pdf_layer_41.jpg
1214,262144000.0,segmentAnything,full,gabor,,blue,0,0.0039512860168692,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_0.jpg
1215,262144000.0,segmentAnything,full,gabor,,blue,1,0.0032162388057414,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_1.jpg
1216,262144000.0,segmentAnything,full,gabor,,blue,2,0.0031711888752706,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_2.jpg
1217,262144000.0,segmentAnything,full,gabor,,blue,3,0.0031380414126792,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_3.jpg
1218,262144000.0,segmentAnything,full,gabor,,blue,4,0.0043196641865431,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_4.jpg
1219,262144000.0,segmentAnything,full,gabor,,blue,5,0.0034853678497327,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_5.jpg
1220,262144000.0,segmentAnything,full,gabor,,blue,6,0.0029205978372912,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_6.jpg
1221,262144000.0,segmentAnything,full,gabor,,blue,7,0.0024895714505809,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_7.jpg
1222,262144000.0,segmentAnything,full,gabor,,blue,8,0.0024851532996538,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_8.jpg
1223,262144000.0,segmentAnything,full,gabor,,blue,9,0.0025022367549031,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_9.jpg
1224,262144000.0,segmentAnything,full,gabor,,blue,10,0.0019596533028614,8.387993035035688e-05,1,False,practically_pass,pass,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/gabor/blue/plots/compare_cdf_pdf_layer_10.jpg
